GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 0-100kph Time(s),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Air Fuel Ratio(Commanded)(:1),Barometric pressure (from vehicle)(psi),Commanded Equivalence Ratio(lambda),Engine Coolant Temperature(°F),Engine Load(%),Engine Load(Absolute)(%),Engine Oil Temperature(°F),Engine RPM(rpm),Fuel trim bank 1 sensor 2(%),Intake Air Temperature(°F),Intake Manifold Pressure(psi),O2 Sensor1 Equivalence Ratio(alternate),O2 Volts Bank 1 sensor 2(V),Relative Throttle Position(%),Turbo Boost & Vacuum Gauge(psi)
-,22-Jan-2022 21:56:24.615,-,-,-,-,-,-,-1.8019501,4.60395002,8.29200077,0.02877114,-,0.05307646,-0.1800153,0.47247708,0.82334858,14.50575256,13.92362309,0.98678589,204.80000305,20.7843132,16.07843208,-,852,-2.34375,109.40000153,3.62594342,0.99615479,0.53499997,4.31372547,-10.2976799
-,22-Jan-2022 21:56:25.614,-,-,-,-,-,-,0.77100003,5.47800016,8.27295017,-0.04627592,-,0.00969976,0.10152905,0.58746177,0.7144801,14.77177715,13.92362309,1.00488281,204.80000305,20.7843132,15.68627453,-,859,-2.34375,109.40000153,3.62594342,0.99365234,0.49499997,4.31372547,-10.2976799
-,22-Jan-2022 21:56:26.615,-,-,-,-,-,-,0.10305001,5.16195011,8.34705067,0.03705942,-,0.01201988,0.00561162,0.49449542,0.78256875,14.77177715,13.92362309,1.00488281,204.80000305,20,15.29411793,-,850,-2.34375,109.40000153,3.62594342,0.99105835,0.71499997,4.31372547,-10.2976799
-,22-Jan-2022 21:56:27.615,-,-,-,-,-,-,-0.20295002,5.79600048,7.74900055,0.0232037,-,-0.00041811,-0.0891896,0.57472473,0.71253824,14.76145935,13.92362309,1.00418091,204.80000305,20,15.68627453,-,841,-2.34375,109.40000153,3.62594342,0.99478149,0.66499996,4.31372547,-10.2976799
-,22-Jan-2022 21:56:28.615,-,-,-,-,-,-,0.23700002,5.66700029,8.0020504,0.05675396,-,0.01282881,-0.02110092,0.57227832,0.73496944,14.4321804,13.92362309,0.98178101,204.80000305,20,15.68627453,-,854,-2.34375,109.40000153,3.62594342,0.99636841,0.09999999,4.31372547,-10.2976799
-,22-Jan-2022 21:56:29.616,-,-,-,-,-,-,-0.42795002,6.21705008,7.28205013,-0.01369053,-,-0.02895581,-0.04240061,0.63211006,0.63547403,14.77177715,13.92362309,1.00488281,204.80000305,20.3921566,15.68627453,-,850,-2.34375,109.40000153,3.62594342,0.99157715,0.73499995,4.31372547,-10.2976799
-,22-Jan-2022 21:56:30.615,-,-,-,-,-,-,-0.10905001,6.68895054,7.00905037,0.01789106,-,-0.00853068,-0.02966361,0.66452605,0.63475531,14.4321804,13.92362309,0.98178101,204.80000305,20.3921566,15.68627453,-,858,-2.34375,109.40000153,3.62594342,0.99606323,0.38499999,4.31372547,-10.2976799
-,22-Jan-2022 21:56:31.618,-,-,-,-,-,-,0.26100001,7.23705053,6.54900026,0.00785185,-,-0.00436619,0.0266055,0.73772174,0.5675841,14.77177715,13.92362309,1.00488281,204.80000305,20.7843132,15.29411793,-,859,-2.34375,109.40000153,3.62594342,0.99185181,0.67500001,4.31372547,-10.2976799
-,22-Jan-2022 21:56:32.623,-,-,-,-,-,-,-0.29100001,6.56895018,7.34895039,0.01954032,-,-0.00148755,-0.0030581,0.66402143,0.64525998,14.77177715,13.92362309,1.00488281,204.80000305,19.6078434,15.29411793,-,856,-2.34375,109.40000153,3.62594342,0.99291992,0.70499998,4.31372547,-10.2976799
-,22-Jan-2022 21:56:33.616,-,-,-,-,-,-,-1.72695005,6.8230505,5.88405037,-0.03318867,-,-0.06453376,-0.17603976,0.69551992,0.49980125,14.77177715,13.92362309,1.00488281,204.80000305,20.3921566,16.07843208,-,855,-2.34375,109.40000153,3.62594342,0.99563599,0.63999999,4.31372547,-10.2976799
-,22-Jan-2022 21:56:34.614,-,-,-,-,-,-,-4.32195044,7.13205051,4.67295027,0.02825292,-,0.12814645,-0.47206426,0.73720181,0.61100918,14.77177715,13.92362309,1.00488281,204.80000305,20,15.68627453,-,853,-2.34375,109.40000153,3.62594342,0.99536133,0.505,4.31372547,-10.2976799
-,22-Jan-2022 21:56:35.616,-,-,-,-,-,-,-3.81495023,6.99300051,5.8909502,0.01241679,-,-0.00237233,-0.36299694,0.70744646,0.50194192,14.77177715,13.92362309,1.00488281,204.80000305,20.7843132,23.13725471,-,852,-2.34375,109.40000153,3.62594342,0.9954834,0.68000001,5.88235283,-10.2976799
-,22-Jan-2022 21:56:36.615,-,-,-,-,-,-,-1.85700011,6.92400026,6.55200052,0.01229226,-,-0.00111858,-0.19704893,0.71019882,0.57370031,14.77177715,13.92362309,1.00488281,204.80000305,29.01960754,20.7843132,-,857,-2.34375,109.40000153,4.6412077,0.99136353,0.71999997,5.88235283,-9.28241539
-,22-Jan-2022 21:56:37.616,-,-,-,-,-,-,-0.97605002,6.32505035,7.35405016,0.00348603,-,-0.02925982,-0.09989297,0.65382266,0.61009181,14.5443325,13.92362309,0.9894104,204.80000305,24.31372643,18.8235302,-,891,-2.34375,109.40000153,4.06105661,0.99963379,0.075,5.49019623,-9.86256599
-,22-Jan-2022 21:56:38.614,-,-,-,-,-,-,-3.73095012,7.44105053,5.60100031,0.04172844,-,0.02307788,-0.38032109,0.75851685,0.47094804,14.77177715,13.92362309,1.00488281,204.80000305,21.96078491,16.47058868,-,861,-2.34375,109.40000153,3.91601896,0.99710083,0.68000001,4.70588255,-10.0076046
-,22-Jan-2022 21:56:39.615,-,-,-,-,-,-,-3.62100029,6.94995022,5.69205046,0.01215388,-,0.01094931,-0.37665138,0.71019882,0.5124312,14.4321804,13.92362309,0.98178101,204.80000305,22.35294151,16.47058868,-,845,-2.34375,109.40000153,3.91601896,0.99758911,0.105,4.70588255,-10.0076046
-,22-Jan-2022 21:56:40.615,-,-,-,-,-,-,-2.32095003,6.79005051,6.35505009,0.01813235,-,0.0208747,-0.40295109,0.71509176,0.50642204,14.77177715,13.92362309,1.00488281,204.80000305,21.96078491,16.86274529,-,843,-2.34375,109.40000153,3.91601896,0.990448,0.75,4.70588255,-10.0076046
-,22-Jan-2022 21:56:41.615,-,-,-,-,-,-,-1.69905007,7.4770503,6.06105042,0.00867625,-,0.00455261,-0.1648318,0.75045872,0.54659027,14.7385807,13.92362309,1.00262451,204.80000305,21.56862831,17.64705849,-,839,-2.34375,109.40000153,3.91601896,0.99642944,0.65499997,4.70588255,-10.0076046
-,22-Jan-2022 21:56:42.615,-,-,-,-,-,-,-2.50500011,7.62495041,5.52000046,0.00595506,-,-0.00865368,-0.23925078,0.76188076,0.48685017,14.4321804,13.92362309,0.98178101,204.80000305,21.17647171,16.47058868,-,850,-2.34375,109.40000153,3.77098107,0.996521,0.095,4.70588255,-10.1526413
-,22-Jan-2022 21:56:43.615,-,-,-,-,-,-,-2.13195014,7.39305019,5.83095026,0.01043319,-,-0.00380804,-0.23363914,0.76065749,0.49877676,14.44294643,13.92362309,0.98251343,204.80000305,21.56862831,16.86274529,-,845,-2.34375,109.40000153,3.77098107,0.99542236,0.19999999,4.70588255,-10.1526413
-,22-Jan-2022 21:56:44.615,-,-,-,-,-,-,-2.83605003,7.5630002,5.47500038,0.00531592,-,-0.01464027,-0.26340979,0.75891441,0.47003061,14.77177715,13.92362309,1.00488281,204.80000305,22.74509811,15.68627453,-,856,-2.34375,109.40000153,3.77098107,0.99462891,0.70999998,4.70588255,-10.1526413
-,22-Jan-2022 21:56:45.616,-,-,-,-,-,-,-2.99805021,7.68195057,5.42895031,0.0254119,-,-0.01731076,-0.21610092,0.73577982,0.51396024,14.4321804,13.92362309,0.98178101,204.80000305,21.17647171,15.29411793,-,874,-2.34375,111.19999695,3.62594342,0.99642944,0.12,4.70588255,-10.2976799
-,22-Jan-2022 21:56:46.615,-,-,-,-,-,-,-1.06395006,7.71105051,6.57105017,-0.00074104,-,-0.06160883,-0.09510703,0.7770642,0.41681957,14.77177715,13.92362309,1.00488281,204.80000305,21.17647171,15.68627453,-,862,-2.34375,111.19999695,3.62594342,0.98730469,0.75999999,4.31372547,-10.2976799
-,22-Jan-2022 21:56:47.616,-,-,-,-,-,-,-0.57795,7.46895027,6.32895041,0.00502679,-,-0.02075122,-0.05015291,0.75607032,0.51977068,14.71256065,13.92362309,1.00085449,204.80000305,20.3921566,15.29411793,-,856,-2.34375,111.19999695,3.62594342,0.9914856,0.685,4.31372547,-10.2976799
-,22-Jan-2022 21:56:48.614,-,-,-,-,-,-,-0.46095002,7.82805014,5.88600016,0.01266263,-,-0.01307485,-0.05015291,0.80194187,0.47247708,14.69551373,13.92362309,0.99969482,203,20.3921566,15.68627453,-,860,-2.34375,111.19999695,3.62594342,0.99255371,0.69999999,4.31372547,-10.2976799
-,22-Jan-2022 21:56:49.615,-,-,-,-,-,-,-1.46895003,7.99095058,4.72995043,-0.01841033,-,0.01092129,-0.08501529,0.77258414,0.54587162,14.67667198,13.92362309,0.99841309,203,20.7843132,16.07843208,-,854,-2.34375,111.19999695,3.62594342,0.99557495,0.67500001,4.31372547,-10.2976799
-,22-Jan-2022 21:56:50.614,-,-,-,-,-,-,-0.51600003,7.15605021,6.69105053,0.01904863,-,-0.00563762,-0.05065749,0.73139143,0.57125384,14.4321804,13.92362309,0.98178101,203,20.3921566,16.07843208,-,869,-2.34375,111.19999695,3.62594342,0.996521,0.125,4.70588255,-10.2976799
-,22-Jan-2022 21:56:51.615,-,-,-,-,-,-,-1.09800005,7.36200047,6.26895046,0.00775884,-,-0.00543846,-0.09357798,0.74087161,0.55637616,14.77177715,13.92362309,1.00488281,203,20,15.68627453,-,867,-2.34375,111.19999695,3.62594342,0.99105835,0.71499997,4.31372547,-10.2976799
-,22-Jan-2022 21:56:52.614,-,-,-,-,-,-,-2.85495019,7.71795034,4.89795017,0.00877943,-,-0.01429744,-0.27125382,0.78185016,0.43486241,14.77177715,13.92362309,1.00488281,201.19999695,21.17647171,15.29411793,-,854,-2.34375,111.19999695,3.62594342,0.99078369,0.71499997,4.31372547,-10.2976799
-,22-Jan-2022 21:56:53.615,-,-,-,-,-,-,-1.69905007,6.4470005,7.25505018,0.01858675,-,-0.00326165,-0.10019878,0.63108563,0.66452605,14.77177715,13.92362309,1.00488281,201.19999695,20.7843132,16.07843208,-,855,-2.34375,111.19999695,3.62594342,0.99240112,0.71499997,4.31372547,-10.2976799
-,22-Jan-2022 21:56:54.614,-,-,-,-,-,-,-1.11705005,6.10305023,7.68405056,0.02065454,-,-0.0320409,-0.09215596,0.63700306,0.62252295,14.4321804,13.92362309,0.98178101,197.6000061,20,15.29411793,-,859,-2.34375,111.19999695,3.62594342,0.99838257,0.09999999,4.31372547,-10.2976799
-,22-Jan-2022 21:56:55.614,-,-,-,-,-,-,-1.50900006,6.89205027,7.56705046,0.04888834,-,0.00775189,-0.06850153,0.65279818,0.66422015,14.45550823,13.92362309,0.98336792,197.6000061,20,15.29411793,-,866,-2.34375,111.19999695,3.62594342,0.99505615,0.16499999,4.31372547,-10.2976799
-,22-Jan-2022 21:56:56.615,-,-,-,-,-,-,-1.14795005,6.5329504,7.87500048,0.06856722,-,-0.05168734,-0.08746178,0.68328744,0.55126911,14.74351406,13.92362309,1.00296021,195.80000305,20.7843132,15.68627453,-,855,-2.34375,111.19999695,3.62594342,0.98724365,0.75999999,4.31372547,-10.2976799
-,22-Jan-2022 21:56:57.614,-,-,-,-,-,-,-1.38705003,6.79200029,6.31500053,0.01427039,-,0.02410056,-0.08287462,0.6643272,0.67451072,14.71435547,13.92362309,1.00097656,195.80000305,21.17647171,15.68627453,-,859,-2.34375,111.19999695,3.62594342,0.99127197,0.72499996,4.31372547,-10.2976799
-,22-Jan-2022 21:56:58.617,-,-,-,-,-,-,-1.14600003,6.92100048,6.61200047,0.01702515,-,-0.00249832,-0.12732415,0.71059632,0.58787459,14.71435547,13.92362309,1.00097656,195.80000305,20.3921566,15.68627453,-,859,-2.34375,111.19999695,3.62594342,0.99127197,0.72499996,4.31372547,-10.2976799
-,22-Jan-2022 21:56:59.614,-,-,-,-,-,-,-0.91605002,6.62205029,7.29900026,0.00757436,-,-0.00522782,-0.0814526,0.67237002,0.62813455,14.71435547,13.92362309,1.00097656,195.80000305,20.3921566,15.68627453,-,859,-2.34375,111.19999695,3.62594342,0.99127197,0.72499996,4.31372547,-10.2976799
-,22-Jan-2022 21:57:00.615,-,-,-,-,-,-,-0.82305002,6.61500025,6.93705034,0.0046478,-,0.00004069,-0.07625382,0.67258406,0.63567281,14.71435547,13.92362309,1.00097656,195.80000305,20.3921566,15.68627453,-,859,-2.34375,111.19999695,3.62594342,0.99127197,0.72499996,4.31372547,-10.2976799
-,22-Jan-2022 21:57:01.616,-,-,-,-,-,-,-1.04295003,6.88500023,6.69105053,0.00342202,-,-0.00784891,-0.10530581,0.70019877,0.59449542,14.71435547,13.92362309,1.00097656,195.80000305,20.3921566,15.68627453,-,859,-2.34375,111.19999695,3.62594342,0.99127197,0.72499996,4.31372547,-10.2976799
-,22-Jan-2022 21:57:02.616,-,-,-,-,-,-,-1.15995002,7.22805023,6.38205051,0.01044792,-,-0.00609525,-0.12752293,0.74139142,0.54903668,14.71435547,13.92362309,1.00097656,195.80000305,20.3921566,15.68627453,-,859,-2.34375,111.19999695,3.62594342,0.99127197,0.72499996,4.31372547,-10.2976799
-,22-Jan-2022 21:57:03.616,-,-,-,-,-,-,-1.27695,7.20600033,6.36300039,0.00719079,-,-0.0135693,-0.12527522,0.73577982,0.54444951,14.71435547,13.92362309,1.00097656,195.80000305,20.3921566,15.68627453,-,859,-2.34375,111.19999695,3.62594342,0.99127197,0.72499996,4.31372547,-10.2976799
-,22-Jan-2022 21:57:04.615,-,-,-,-,-,-,-1.17900002,7.19400024,6.39105034,0.00650626,-,-0.00995544,-0.12191131,0.73842508,0.54759938,14.71435547,13.92362309,1.00097656,195.80000305,20.3921566,15.68627453,-,859,-2.34375,111.19999695,3.62594342,0.99127197,0.72499996,4.31372547,-10.2976799
-,22-Jan-2022 21:57:05.615,-,-,-,-,-,-,-1.1910001,7.19595051,6.3840003,0.01196756,-,-0.0050907,-0.11946484,0.734052,0.56035167,14.71435547,13.92362309,1.00097656,195.80000305,20.3921566,15.68627453,-,859,-2.34375,111.19999695,3.62594342,0.99127197,0.72499996,4.31372547,-10.2976799
-,22-Jan-2022 21:57:06.615,-,-,-,-,-,-,-1.02795005,7.13895035,6.52305031,0.01394473,-,-0.0189697,-0.10408258,0.72579509,0.55126911,14.71435547,13.92362309,1.00097656,195.80000305,20.3921566,15.68627453,-,859,-2.34375,111.19999695,3.62594342,0.99127197,0.72499996,4.31372547,-10.2976799
-,22-Jan-2022 21:57:07.615,-,-,-,-,-,-,-0.96900004,6.63195038,7.11705017,0.01415825,-,-0.00871538,-0.09969419,0.67992353,0.61396021,14.71435547,13.92362309,1.00097656,195.80000305,20.3921566,15.68627453,-,859,-2.34375,111.19999695,3.62594342,0.99127197,0.72499996,4.31372547,-10.2976799
-,22-Jan-2022 21:57:08.616,-,-,-,-,-,-,-1.22205007,6.72300053,7.29600048,0.00896886,-,-0.06694008,-0.16116208,0.71600914,0.47564223,14.71435547,13.92362309,1.00097656,195.80000305,20.3921566,15.68627453,-,847,-2.34375,111.19999695,3.62594342,0.99127197,0.72499996,4.31372547,-10.2976799
-,22-Jan-2022 21:57:09.615,-,-,-,-,-,-,-1.21305001,7.22805023,6.44595051,0.00508496,-,-0.0116842,-0.10478593,0.72477061,0.56319577,14.4321804,13.92362309,0.98178101,195.80000305,20.3921566,15.68627453,-,847,-2.34375,113,3.62594342,0.99627686,0.56,4.31372547,-10.2976799
-,22-Jan-2022 21:57:10.615,-,-,-,-,-,-,-0.84195006,7.15800047,6.41100025,0.00371486,-,-0.01637404,-0.08582569,0.72966361,0.55351681,14.4321804,13.92362309,0.98178101,195.80000305,20.3921566,16.07843208,-,857,-2.34375,113,3.62594342,0.99377441,0.70499998,4.31372547,-10.2976799
-,22-Jan-2022 21:57:11.615,-,-,-,-,-,-,-0.88695002,7.26405048,6.34095049,0.00605541,-,-0.0122596,-0.10600917,0.7431193,0.54148316,14.77177715,13.92362309,1.00488281,197.6000061,20.3921566,16.47058868,-,854,-2.34375,113,3.62594342,0.99557495,0.20999999,4.31372547,-10.2976799
-,22-Jan-2022 21:57:12.615,-,-,-,-,-,-,-1.00395,7.29000044,6.43395042,0.01160026,-,-0.01647508,-0.09408256,0.74750763,0.53169727,14.77177715,13.92362309,1.00488281,197.6000061,20.7843132,15.68627453,-,855,-2.34375,113,3.62594342,0.98547363,0.75,4.31372547,-10.2976799
-,22-Jan-2022 21:57:13.616,-,-,-,-,-,-,-0.63795,7.14405012,6.44400024,0.00788838,-,-0.01503277,-0.08114678,0.7359786,0.54903668,14.70179462,13.92362309,1.00012207,197.6000061,20.3921566,15.68627453,-,849,-2.34375,113,3.62594342,0.9906311,0.70499998,4.31372547,-10.2976799
-,22-Jan-2022 21:57:14.616,-,-,-,-,-,-,-0.76305002,7.26795053,6.48705053,0.00918538,-,-0.00401452,-0.08062691,0.73995411,0.56126916,14.67128944,13.92362309,0.99804688,197.6000061,20.7843132,15.68627453,-,852,-2.34375,113,3.62594342,0.99447632,0.66499996,4.31372547,-10.2976799
-,22-Jan-2022 21:57:15.615,-,-,-,-,-,-,-1.25100005,7.50300026,6.04395008,0.0143631,-,-0.00272493,-0.12874617,0.76136082,0.53058106,14.7085228,13.92362309,1.00057983,197.6000061,20.3921566,16.07843208,-,856,-2.34375,113,3.62594342,0.9921875,0.69,4.31372547,-10.2976799
-,22-Jan-2022 21:57:16.615,-,-,-,-,-,-,-0.96105003,7.38600016,6.22095013,0.00824308,-,-0.0176611,-0.09285933,0.74331802,0.53496939,14.71794415,13.92362309,1.0012207,197.6000061,20,15.68627453,-,858,-2.34375,113,3.62594342,0.9906311,0.70999998,4.31372547,-10.2976799
-,22-Jan-2022 21:57:17.615,-,-,-,-,-,-,-1.39905012,7.54800034,6.11595011,0.00967976,-,-0.0042948,-0.10948012,0.75168198,0.54322636,14.73633766,13.92362309,1.00247192,197.6000061,21.17647171,16.47058868,-,853,-2.34375,113,3.62594342,0.98986816,0.72999996,4.31372547,-10.2976799
-,22-Jan-2022 21:57:18.615,-,-,-,-,-,-,-2.15100002,7.52205038,6.00600052,0.01889959,-,0.00575289,-0.21926604,0.7667737,0.51223242,14.72871017,13.92362309,1.00195312,197.6000061,20.7843132,15.68627453,-,849,-3.125,113,3.62594342,0.99023438,0.71499997,4.31372547,-10.2976799
-,22-Jan-2022 21:57:19.615,-,-,-,-,-,-,-2.51505017,7.6900506,5.57295036,0.02047461,-,-0.00011178,-0.22925076,0.78185016,0.47900614,14.72377586,13.92362309,1.00161743,197.6000061,20.7843132,16.07843208,-,848,-3.125,113,3.62594342,0.99206543,0.69999999,4.31372547,-10.2976799
-,22-Jan-2022 21:57:20.616,-,-,-,-,-,-,-2.42895007,7.70595026,5.45805025,0.01341611,-,-0.00335134,-0.2429205,0.78409785,0.46463302,14.70807457,13.92362309,1.00054932,197.6000061,20.3921566,15.68627453,-,851,-3.125,113,3.62594342,0.99291992,0.64499998,4.31372547,-10.2976799
-,22-Jan-2022 21:57:21.616,-,-,-,-,-,-,-2.20605016,7.55595016,5.44605017,0.0068721,-,-0.02415863,-0.21998471,0.77503055,0.45004588,14.53984642,13.92362309,0.98910522,197.6000061,20.3921566,15.68627453,-,847,-3.125,113,3.62594342,0.99606323,0.52999997,4.31372547,-10.2976799
-,22-Jan-2022 21:57:22.616,-,-,-,-,-,-,-1.31595004,7.17000055,6.51600027,0.01112373,-,0.01335399,-0.25412843,0.77900612,0.49561164,14.74530888,13.92362309,1.00308228,197.6000061,20,15.29411793,-,860,-3.125,113,3.62594342,0.99307251,0.68000001,4.31372547,-10.2976799
-,22-Jan-2022 21:57:23.615,-,-,-,-,-,-,-1.42605007,7.69695044,5.6659503,-0.00577511,-,-0.02595445,-0.12977064,0.77920491,0.46931195,14.7314024,13.92362309,1.00213623,197.6000061,20,16.07843208,-,846,-3.125,113,3.62594342,0.99520874,0.66999996,4.31372547,-10.2976799
-,22-Jan-2022 21:57:24.615,-,-,-,-,-,-,-1.04295003,7.41000032,6.19500017,0.00985048,-,-0.00692428,-0.10071865,0.7562691,0.53516823,14.67084026,13.92362309,0.99801636,197.6000061,20,15.29411793,-,848,-3.125,113,3.62594342,0.99511719,0.65999997,4.31372547,-10.2976799
-,22-Jan-2022 21:57:25.616,-,-,-,-,-,-,-1.28205001,7.47900057,6.60000038,0.02185068,-,0.03801164,-0.11845566,0.75240064,0.60469419,14.66635418,13.92362309,0.99771118,197.6000061,20.7843132,16.07843208,-,853,-3.125,113,3.62594342,0.99594116,0.63,4.31372547,-10.2976799
-,22-Jan-2022 21:57:26.615,-,-,-,-,-,-,-0.38895002,7.1890502,6.65895033,0.00830454,-,-0.01298584,-0.03108563,0.7338379,0.55882263,14.4321804,13.92362309,0.98178101,197.6000061,20,15.29411793,-,855,-3.125,113,3.62594342,0.9954834,0.17999999,4.31372547,-10.2976799
-,22-Jan-2022 21:57:27.617,-,-,-,-,-,-,-0.06405,6.97395039,6.75000048,0.00220543,-,-0.01568657,-0.00845566,0.70917434,0.58206427,14.77177715,13.92362309,1.00488281,197.6000061,20,16.07843208,-,857,-3.125,113,3.62594342,0.99313354,0.69499999,4.31372547,-10.2976799
-,22-Jan-2022 21:57:28.616,-,-,-,-,-,-,-0.59295005,6.9000001,6.83700037,0.01101923,-,-0.00825137,-0.05045872,0.70500004,0.59521407,14.77177715,13.92362309,1.00488281,197.6000061,20.3921566,16.07843208,-,847,-3.125,113,3.62594342,0.99520874,0.65999997,4.31372547,-10.2976799
-,22-Jan-2022 21:57:29.614,-,-,-,-,-,-,0.19095001,6.60000038,8.25795078,0.01217777,-,0.04826644,0.04444954,0.66819572,0.70600921,14.4321804,13.92362309,0.98178101,197.6000061,20,15.68627453,-,860,-3.125,113,3.62594342,0.99627686,0.20999999,4.31372547,-10.2976799
-,22-Jan-2022 21:57:30.616,-,-,-,-,-,-,-0.13800001,7.12500048,6.46800041,0.02171304,-,-0.02203731,0.01946483,0.7011162,0.58103979,14.77177715,13.92362309,1.00488281,197.6000061,20.7843132,16.07843208,-,851,-3.125,113,3.62594342,0.99261475,0.72999996,4.31372547,-10.2976799
-,22-Jan-2022 21:57:31.615,-,-,-,-,-,-,0.85395002,6.86100054,6.77205038,0.00051468,-,-0.01570156,0.09510703,0.69133031,0.59368503,14.77177715,13.92362309,1.00488281,201.19999695,20.7843132,16.07843208,-,853,-3.125,113,3.62594342,0.99328613,0.66999996,4.31372547,-10.2976799
-,22-Jan-2022 21:57:32.616,-,-,-,-,-,-,0.43995002,6.02805042,8.07900047,0.02045766,-,-0.02151321,0.06288991,0.60133028,0.66891438,14.77177715,13.92362309,1.00488281,201.19999695,20.7843132,15.29411793,-,845,-3.125,113,3.62594342,0.99542236,0.65999997,4.31372547,-10.2976799
-,22-Jan-2022 21:57:33.615,-,-,-,-,-,-,0.97395003,7.59105015,5.70900011,-0.00770217,-,-0.02912083,0.0961315,0.77166665,0.48073399,14.4321804,13.92362309,0.98178101,201.19999695,20,15.29411793,-,846,-3.125,113,3.62594342,0.99789429,0.155,4.31372547,-10.2976799
-,22-Jan-2022 21:57:34.614,-,-,-,-,-,-,0.63405001,7.31100035,6.34605026,0.00682319,-,-0.01552952,0.0795107,0.73720181,0.54709482,14.77177715,13.92362309,1.00488281,201.19999695,20.7843132,15.29411793,-,856,-3.125,113,3.62594342,0.99435425,0.505,4.31372547,-10.2976799
-,22-Jan-2022 21:57:35.614,-,-,-,-,-,-,0.45495003,7.34700012,6.35100031,0.01012021,-,-0.00861453,0.04637615,0.74892962,0.54740065,14.77177715,13.92362309,1.00488281,201.19999695,21.17647171,16.47058868,-,851,-3.125,113,3.62594342,0.99194336,0.73499995,4.31372547,-10.2976799
-,22-Jan-2022 21:57:36.614,-,-,-,-,-,-,0.52395004,7.35405016,6.48195028,0.008524,-,-0.00475904,0.04923547,0.75137615,0.55025995,14.77177715,13.92362309,1.00488281,201.19999695,20,15.29411793,-,852,-3.125,113,3.62594342,0.99563599,0.59499997,4.31372547,-10.2976799
-,22-Jan-2022 21:57:37.622,-,-,-,-,-,-,0.47100002,7.46205044,6.17805052,0.01015815,-,-0.0094116,0.04444954,0.75454128,0.5397554,14.4321804,13.92362309,0.98178101,201.19999695,20.7843132,16.07843208,-,852,-3.125,113,3.62594342,0.99484253,0.13499999,4.31372547,-10.2976799
-,22-Jan-2022 21:57:38.622,-,-,-,-,-,-,0.30405003,6.66495037,6.8989501,-0.00267482,-,0.00483992,0.03068807,0.67818046,0.64036697,14.77177715,13.92362309,1.00488281,201.19999695,20.3921566,16.07843208,-,848,-3.125,113,3.62594342,0.99224854,0.72999996,4.31372547,-10.2976799
